,Himmelblau_solution_pso_0,Himmelblau_solution_de_0,Himmelblau_solution_ga_0,Himmelblau_solution_pso_1,Himmelblau_solution_de_1,Himmelblau_solution_ga_1,Himmelblau_solution_pso_2,Himmelblau_solution_de_2,Himmelblau_solution_ga_2,Himmelblau_solution_pso_3,Himmelblau_solution_de_3,Himmelblau_solution_ga_3,Himmelblau_solution_pso_4,Himmelblau_solution_de_4,Himmelblau_solution_ga_4,Himmelblau_solution_pso_5,Himmelblau_solution_de_5,Himmelblau_solution_ga_5,Himmelblau_solution_pso_6,Himmelblau_solution_de_6,Himmelblau_solution_ga_6,Himmelblau_solution_pso_7,Himmelblau_solution_de_7,Himmelblau_solution_ga_7,Himmelblau_solution_pso_8,Himmelblau_solution_de_8,Himmelblau_solution_ga_8,Himmelblau_solution_pso_9,Himmelblau_solution_de_9,Himmelblau_solution_ga_9,Himmelblau_solution_pso_10,Himmelblau_solution_de_10,Himmelblau_solution_ga_10,Himmelblau_solution_pso_11,Himmelblau_solution_de_11,Himmelblau_solution_ga_11,Himmelblau_solution_pso_12,Himmelblau_solution_de_12,Himmelblau_solution_ga_12,Himmelblau_solution_pso_13,Himmelblau_solution_de_13,Himmelblau_solution_ga_13,Himmelblau_solution_pso_14,Himmelblau_solution_de_14,Himmelblau_solution_ga_14,Himmelblau_solution_pso_15,Himmelblau_solution_de_15,Himmelblau_solution_ga_15,Himmelblau_solution_pso_16,Himmelblau_solution_de_16,Himmelblau_solution_ga_16,Himmelblau_solution_pso_17,Himmelblau_solution_de_17,Himmelblau_solution_ga_17,Himmelblau_solution_pso_18,Himmelblau_solution_de_18,Himmelblau_solution_ga_18,Himmelblau_solution_pso_19,Himmelblau_solution_de_19,Himmelblau_solution_ga_19,Himmelblau_solution_pso_20,Himmelblau_solution_de_20,Himmelblau_solution_ga_20,Himmelblau_solution_pso_21,Himmelblau_solution_de_21,Himmelblau_solution_ga_21,Himmelblau_solution_pso_22,Himmelblau_solution_de_22,Himmelblau_solution_ga_22,Himmelblau_solution_pso_23,Himmelblau_solution_de_23,Himmelblau_solution_ga_23,Himmelblau_solution_pso_24,Himmelblau_solution_de_24,Himmelblau_solution_ga_24,Himmelblau_solution_pso_25,Himmelblau_solution_de_25,Himmelblau_solution_ga_25,Himmelblau_solution_pso_26,Himmelblau_solution_de_26,Himmelblau_solution_ga_26,Himmelblau_solution_pso_27,Himmelblau_solution_de_27,Himmelblau_solution_ga_27,Himmelblau_solution_pso_28,Himmelblau_solution_de_28,Himmelblau_solution_ga_28,Himmelblau_solution_pso_29,Himmelblau_solution_de_29,Himmelblau_solution_ga_29
80,-29735.522916157715,-30028.9197002808,-28504.331784213588,-29454.892772989675,-29925.69502196561,-29231.88580016342,-30136.477115169626,-29756.8933107369,-29429.68628544478,-30013.10906527021,-30219.16475261037,-28387.16941146027,-29707.907015255634,-30102.255268502842,-27635.306943332085,-30436.35748716318,-29648.53384730482,-28296.154639424938,-29764.777464173814,-29851.575492983313,-29123.79043213428,-29231.90444480224,-30178.20160191304,-28780.811511296713,-30175.498681371726,-30084.778499311862,-29018.117155180837,-30034.70893204352,-30188.269789827584,-28453.127603515284,-30184.614734600596,-30273.966732203462,-29653.80398375684,-30284.96818503678,-30143.91077209592,-28311.1804464704,-29407.156829037187,-30148.509402116222,-29565.5020139765,-30183.477813156038,-29712.831403641456,-28909.42148095383,-30404.81012390704,-30085.290177391646,-29928.343726618812,-30166.641345022286,-30281.758051387125,-30181.40752379167,-29609.368072058336,-29723.701810402046,-28565.679121266643,-30411.086020347786,-30197.129918264327,-28155.30778860757,-29906.36666251486,-30098.200631702304,-29892.675862325334,-29710.252436408016,-30127.72101038132,-28838.777425668304,-29468.36781807861,-30157.459105967228,-28575.63493508762,-29663.896185642276,-29397.45524492891,-28385.76071887126,-30650.827993769904,-29698.60320095842,-29411.897557567852,-29407.14941743668,-30058.163130791705,-29305.104394862574,-30195.365689198763,-30326.087228670032,-28353.799104737438,-28156.64109679017,-30323.93627084064,-29622.573254979063,-29682.45824715607,-30190.26888136808,-29719.071088846387,-30185.68943941911,-30184.35911435951,-28345.132457520864,-30643.448402659273,-29979.425855132493,-29463.299564870264,-29897.915940355695,-29738.454887538326,-28137.49619637435
81,-29735.522916157715,-30059.87502431336,-28504.331784213588,-29454.892772989675,-29925.69502196561,-29231.88580016342,-30136.477115169626,-29756.8933107369,-29429.976370321943,-30013.362664220906,-30219.16475261037,-28387.16996355657,-29707.907015255634,-30102.255268502842,-27724.131055432204,-30436.35748716318,-29648.53384730482,-28296.888062348506,-29764.777464173814,-29851.575492983313,-29123.79043213428,-29232.371521665253,-30178.20160191304,-28780.811511296713,-30176.604143134406,-30084.778499311862,-29018.117159552163,-30034.829637938343,-30195.73965589095,-28453.127603515284,-30184.614734600596,-30273.966732203462,-29655.328989089136,-30284.96818503678,-30143.91077209592,-28311.1804464704,-29407.156829037187,-30148.509402116222,-29565.5020139765,-30183.481087843822,-29712.831403641456,-28909.42148095383,-30404.81012390704,-30085.290177391646,-29928.343726618812,-30166.641345022286,-30290.68793028088,-30181.40752379167,-29609.368072058336,-29723.701810402046,-28565.679121266643,-30414.87584979564,-30197.129918264327,-28155.30829251124,-29907.82977289531,-30098.200631702304,-29892.676079993937,-29710.252436408016,-30137.319524469684,-28838.777425668304,-29468.36781807861,-30157.459105967228,-28575.63493508762,-29663.96655736422,-29403.716847509153,-28385.760734569732,-30650.827993769904,-29698.60320095842,-29411.897557567852,-29407.14941743668,-30058.163130791705,-29305.104394862574,-30195.9514745268,-30326.087228670032,-28354.158534609833,-28156.64109679017,-30434.212705219772,-29622.573254979063,-29682.45824715607,-30190.26888136808,-29719.071088846387,-30185.68943941911,-30184.35911435951,-28345.13715312222,-30643.48512839162,-29979.425855132493,-29463.299564870264,-29897.915940355695,-29738.454887538326,-28137.49619637435
82,-29735.522916157715,-30059.87502431336,-28504.331784213588,-29454.892772989675,-29925.69502196561,-29231.88580016342,-30136.638473905427,-29756.8933107369,-29429.97638419718,-30014.799408211056,-30219.16475261037,-28387.170045411476,-29707.936362290948,-30102.255268502842,-27724.131055432204,-30436.35748716318,-29648.53384730482,-28296.888062348506,-29764.777464173814,-29851.575492983313,-29123.79043213428,-29239.768124756712,-30178.20160191304,-28780.811511296713,-30179.380348208935,-30084.778499311862,-29018.117159552163,-30035.047794081445,-30195.73965589095,-28453.127603515284,-30184.684527418904,-30273.966732203462,-29655.328989089136,-30284.96818503678,-30143.91077209592,-28311.1804464704,-29407.156829037187,-30148.509402116222,-29565.5020139765,-30183.59772359172,-29712.831403641456,-28909.42148095383,-30404.81012390704,-30085.290177391646,-29928.343726618812,-30166.815315904565,-30483.9689410554,-30181.40752379167,-29609.368072058336,-29723.701810402046,-28565.679121266643,-30416.279297445843,-30197.129918264327,-28155.30829251124,-29908.5029074233,-30098.200631702304,-29892.675862325334,-29710.252436408016,-30137.319524469684,-28838.777425668304,-29468.36781807861,-30157.459105967228,-28575.63493508762,-29663.96655736422,-29403.716847509153,-28385.760734569732,-30650.97058239363,-29702.318770178266,-29411.89823826239,-29407.14941743668,-30113.858828332763,-29305.104394862574,-30206.16374702638,-30326.087228670032,-28354.158534609833,-28156.64109679017,-30434.212705219772,-29622.573254979063,-29682.45824715607,-30190.26888136808,-29719.45938614349,-30185.68943941911,-30184.35911435951,-28345.13723318553,-30645.12155327131,-29979.425855132493,-29463.299564870264,-29897.915940355695,-29772.464168261264,-28137.49619637435
83,-29735.522916157715,-30059.87502431336,-28504.331784213588,-29455.402868955178,-29925.69502196561,-29231.88580016342,-30137.435025700895,-29756.8933107369,-29429.976633060644,-30014.799408211056,-30219.16475261037,-28387.170045411476,-29707.936362290948,-30102.255268502842,-27724.131055432204,-30436.35748716318,-29648.53384730482,-28296.888094583792,-29764.777464173814,-29851.575492983313,-29123.79043213428,-29247.591820319365,-30178.20160191304,-28780.811511296713,-30179.380348208935,-30084.778499311862,-29018.117159552163,-30035.27815102045,-30195.73965589095,-28453.987366001616,-30184.786483206983,-30273.966732203462,-29655.337633450414,-30284.96818503678,-30143.91077209592,-28311.1804464704,-29407.156829037187,-30173.283269609026,-29565.5020139765,-30183.691028109828,-29712.831403641456,-28909.42165018631,-30405.2180756722,-30085.290177391646,-29928.343726618812,-30166.815315904565,-30483.9689410554,-30181.40752379167,-29612.187814797173,-29723.701810402046,-28565.679121266643,-30417.86150488296,-30197.129918264327,-28156.069636868044,-29910.361413683997,-30098.200631702304,-29892.675862325334,-29710.28967797167,-30137.319524469684,-28838.777425668304,-29468.36781807861,-30157.459105967228,-28575.63493508762,-29663.96655736422,-29403.716847509153,-28386.319608839753,-30650.97058239363,-29734.021185719215,-29411.898214790162,-29407.14941743668,-30113.858828332763,-29305.104394862574,-30206.16374702638,-30326.087228670032,-28354.158534609833,-28156.98191267492,-30434.212705219772,-29622.573254979063,-29683.32101052122,-30190.26888136808,-29719.45938614349,-30185.68943941911,-30184.35911435951,-28345.13747337547,-30646.877413543396,-29979.425855132493,-29463.299564870264,-29897.915940355695,-29772.464168261264,-28137.496761615454
84,-29735.562754434024,-30059.87502431336,-28504.331784213588,-29455.402868955178,-29925.69502196561,-29231.88580016342,-30137.435025700895,-29756.8933107369,-29429.976633060644,-30015.99643872896,-30219.16475261037,-28387.170045411476,-29707.936362290948,-30102.255268502842,-27724.131055432204,-30436.35748716318,-29648.53384730482,-28300.98286005429,-29764.777464173814,-29851.575492983313,-29123.79043213428,-29247.591820319365,-30178.20160191304,-28780.811511296713,-30179.380348208935,-30084.778499311862,-29018.117159552163,-30035.462426004793,-30195.73965589095,-28454.339336736095,-30184.786483206983,-30273.966732203462,-29655.337633450414,-30284.96818503678,-30143.91077209592,-28311.1804464704,-29407.157861628075,-30173.283269609026,-29565.52820398872,-30183.76566911298,-29712.831403641456,-28909.575749707463,-30405.33251785662,-30085.290177391646,-29928.343726618812,-30166.815315904565,-30483.9689410554,-30181.40752379167,-29612.187814797173,-29723.701810402046,-28565.68311484903,-30420.728266176397,-30197.129918264327,-28156.069636868044,-29912.861931053903,-30098.200631702304,-29892.67636429579,-29710.443752450403,-30137.319524469684,-28838.777425668304,-29468.36781807861,-30187.934263093113,-28575.63493508762,-29663.96655736422,-29403.716847509153,-28386.319608839753,-30650.97058239363,-29734.021185719215,-29411.89823826239,-29407.14941743668,-30113.858828332763,-29305.104394862574,-30212.404697349142,-30326.087228670032,-28354.158534609833,-28156.98191267492,-30434.212705219772,-29622.573259476136,-29683.32101052122,-30190.26888136808,-29719.45938614349,-30185.68943941911,-30184.35911435951,-28345.283643366463,-30647.011593624557,-29979.425855132493,-29464.525236765603,-29897.915940355695,-29772.464168261264,-28181.282428392624
85,-29735.863678232654,-30059.87502431336,-28504.39518205686,-29455.402868955178,-29925.69502196561,-29231.962463497694,-30137.68508918221,-29756.8933107369,-29430.074663330517,-30015.99643872896,-30219.16475261037,-28387.17164996385,-29707.936362290948,-30102.255268502842,-27724.131055432204,-30436.35748716318,-29648.53384730482,-28300.98286005429,-29764.777464173814,-29858.7298432929,-29123.79043213428,-29249.25348291258,-30178.20160191304,-28780.811511296713,-30179.380348208935,-30084.778499311862,-29018.117159552163,-30035.60983922948,-30195.73965589095,-28454.339270478195,-30184.86494652495,-30273.966732203462,-29655.337633450414,-30284.96818503678,-30143.91077209592,-28311.1804464704,-29407.157861628075,-30173.283269609026,-29565.52820398872,-30184.045861376864,-29827.05152237155,-29263.04051607658,-30405.33251785662,-30085.290177391646,-29928.343749643354,-30166.815315904565,-30483.9689410554,-30181.40752379167,-29612.187814797173,-29723.701810402046,-28565.707132824995,-30421.08558484426,-30197.129918264327,-28156.069636868044,-29913.722396718113,-30098.200631702304,-29892.676388344964,-29710.457780414486,-30137.319524469684,-28838.777425668304,-29468.36781807861,-30187.934263093113,-28727.777627707415,-29663.981170180406,-29403.716847509153,-28386.319608839753,-30651.219140543297,-29734.021185719215,-29411.89823826239,-29407.14941743668,-30113.858828332763,-29305.108455131864,-30216.893647609708,-30326.087228670032,-28354.158534609833,-28156.999402187957,-30434.212705219772,-29622.576215059227,-29683.337010699157,-30190.26888136808,-29719.45938614349,-30185.68943941911,-30184.35911435951,-28345.283643366463,-30647.451478682884,-29979.425855132493,-29464.525236765603,-29898.14964945442,-29772.464168261264,-28181.28299363373
86,-29735.984390911093,-30059.87502431336,-28504.331784213588,-29455.547375620663,-29939.572743274086,-29231.96253579863,-30137.953178414045,-29757.68305341925,-29430.13765688962,-30016.337611044204,-30219.16475261037,-28387.17164996385,-29707.95600193087,-30102.255268502842,-27724.131055432204,-30436.35748716318,-29710.08720764271,-28300.98286005429,-29764.777464173814,-29860.42873639732,-29123.79043213428,-29252.07602542264,-30178.20160191304,-28780.811511296713,-30181.232094153616,-30084.778499311862,-29033.85299810897,-30035.862566357915,-30195.73965589095,-28454.33957190803,-30184.86494652495,-30273.966732203462,-29655.337633450414,-30284.96818503678,-30143.91077209592,-28311.1804464704,-29407.157861628075,-30173.283269609026,-29565.52820398872,-30184.366481348232,-29827.05152237155,-29263.194742283547,-30405.37514878416,-30085.290177391646,-29928.343749643354,-30167.206503022648,-30489.984812964514,-30181.40752379167,-29612.187814797173,-29723.701810402046,-28565.711126407386,-30421.08558484426,-30197.129918264327,-28156.069636868044,-29916.67904032854,-30098.200631702304,-29892.676388344964,-29710.522453180194,-30137.319524469684,-28838.777425668304,-29468.36781807861,-30187.934263093113,-28727.777627707415,-29663.981170180406,-29406.967867786705,-28386.319608839753,-30651.219140543297,-29734.021185719215,-29411.89823826239,-29407.14941743668,-30113.858828332763,-29305.108455131864,-30217.485958600693,-30326.087228670032,-28354.158534609833,-28157.13004561299,-30434.212705219772,-29622.696852495814,-29684.913905766844,-30190.26888136808,-29719.45938614349,-30185.68943941911,-30184.35911435951,-28345.283883556403,-30647.99066823984,-29979.425855132493,-29464.525236765603,-29898.14964945442,-29772.464168261264,-28181.401147957167
87,-29735.984390911093,-30059.87502431336,-28504.331784213588,-29455.816531533103,-29939.572743274086,-29231.96253579863,-30137.955473244456,-29757.68305341925,-29430.13765688962,-30017.087458323233,-30219.16475261037,-28387.17164996385,-29707.95600193087,-30102.255268502842,-27808.015161728123,-30436.35748716318,-29710.08720764271,-28300.98286005429,-29764.777464173814,-29860.42873639732,-29123.79043213428,-29257.384613019112,-30187.405858558013,-28780.811511296713,-30181.232094153616,-30084.778499311862,-29033.85299810897,-30036.17904532241,-30195.73965589095,-28454.33957190803,-30184.86494652495,-30273.966732203462,-29655.337633450414,-30284.96818503678,-30143.91077209592,-28311.1804464704,-29407.157861628075,-30173.283269609026,-29565.52820398872,-30184.622973230027,-29827.05152237155,-29263.194742283547,-30405.407878533573,-30085.290177391646,-29931.535326211204,-30167.206503022648,-30489.984812964514,-30181.40752379167,-29612.49359825321,-29739.77168103557,-28565.711126407386,-30422.13298501276,-30197.129918264327,-28156.069636868044,-29916.729664609957,-30098.200631702304,-29892.67639386872,-29710.574191060223,-30137.319524469684,-28838.777425668304,-29468.36781807861,-30187.934263093113,-28727.777627707415,-29663.981170180406,-29406.967867786705,-28392.454164764775,-30651.219140543297,-29734.021185719215,-29411.89823826239,-29407.14941743668,-30113.858828332763,-29306.074480954667,-30224.009514479792,-30326.087228670032,-28354.158718620478,-28157.23455958171,-30434.212705219772,-29622.699808078905,-29684.913905766844,-30190.26888136808,-29719.45938614349,-30185.68943941911,-30184.35911435951,-28345.283883556403,-30649.059681749386,-29993.965722664572,-29464.525370627813,-29898.14964945442,-29772.464168261264,-28181.401147957167
88,-29735.984390911093,-30059.87502431336,-28504.331918702293,-29455.937667350096,-29939.572743274086,-29231.96253579863,-30137.95730880428,-29757.68305341925,-29430.13765688962,-30018.807658295606,-30226.09148280043,-28387.17164996385,-29707.95600193087,-30102.255268502842,-27808.015161728123,-30436.369764010826,-29710.08720764271,-28300.98286005429,-29764.777464173814,-29861.490696416244,-29123.79043213428,-29258.95920181362,-30187.405858558013,-28780.811511296713,-30182.05674060726,-30084.778499311862,-29033.85299810897,-30036.4781446508,-30195.73965589095,-28454.34124553537,-30184.86494652495,-30273.966732203462,-29655.337633450414,-30284.96818503678,-30143.91077209592,-28311.247404352114,-29407.15980448768,-30173.283269609026,-29565.52820398872,-30184.68060701529,-29827.05152237155,-29263.194742283547,-30405.777165016436,-30170.71048299898,-29931.535326211204,-30167.206503022648,-30489.984812964514,-30183.534328765887,-29612.79136029005,-29741.280686616294,-28565.711126407386,-30422.13298501276,-30197.26229440068,-28156.069636868044,-29920.31303689082,-30103.944504728745,-29892.67639386872,-29710.615581151418,-30137.319524469684,-28838.777476247706,-29468.45377554097,-30187.934263093113,-28727.777627707415,-29663.981170180406,-29406.967867786705,-28392.454164764775,-30651.219140543297,-29734.021185719215,-29411.899460999513,-29407.14941743668,-30113.858828332763,-29306.074480954667,-30232.97141340738,-30326.087228670032,-28354.15861347154,-28157.23455958171,-30434.212705219772,-29622.699825383806,-29684.913905766844,-30190.26888136808,-29719.45938614349,-30185.68943941911,-30184.35911435951,-28345.28407037079,-30649.914951995313,-29993.965722664572,-29464.525370627813,-29898.14964945442,-29772.464168261264,-28181.28299363373
89,-29735.984390911093,-30084.714471551437,-28504.331918702293,-29456.11181599269,-29939.572743274086,-29231.96253579863,-30137.95877705726,-29757.68305341925,-29443.079190394303,-30018.807658295606,-30226.09148280043,-28387.257242675114,-29708.00506398818,-30102.255268502842,-27808.015161728123,-30436.369764010826,-29710.08720764271,-28301.025132555536,-29764.77845142409,-29861.490696416244,-29123.79043213428,-29261.47489053732,-30187.405858558013,-28780.811511296713,-30182.23229763189,-30084.778499311862,-29057.844835450793,-30036.643711085628,-30195.73965589095,-28454.34124553537,-30184.86494652495,-30273.966732203462,-29655.347164986044,-30284.96818503678,-30143.91077209592,-28311.247772073537,-29407.15980448768,-30173.283269609026,-29565.52820398872,-30185.306829566347,-29827.05152237155,-29263.194742283547,-30405.777165016436,-30174.07414122473,-29931.535326211204,-30167.206503022648,-30489.984812964514,-30183.534328765887,-29612.79136029005,-29755.630974409276,-28565.711164468637,-30422.13298501276,-30238.66550916194,-28159.209480490623,-29924.056242074228,-30103.944504728745,-29892.67639386872,-29710.70346600997,-30137.319524469684,-28838.777476247706,-29468.563877045406,-30187.934263093113,-28727.777627707415,-29664.0049544547,-29406.967867786705,-28392.454170162364,-30651.26157298764,-29734.021185719215,-29411.899460999513,-29407.154767332293,-30150.187759597145,-29348.265000565738,-30248.054342442374,-30326.087228670032,-28752.403289571943,-28157.247670099452,-30434.212705219772,-29622.733778493417,-29684.913905766844,-30190.26888136808,-29719.45938614349,-30185.68943941911,-30184.35911435951,-28345.40817060432,-30651.044078819934,-29993.965722664572,-29464.52524124781,-29898.14964945442,-29772.464168261264,-28181.28299363373
90,-29735.984390911093,-30084.714471551437,-28504.331918702293,-29456.25113388515,-29939.572743274086,-29231.96253579863,-30137.959951534922,-29757.68305341925,-29443.079190394303,-30019.421165690983,-30226.09148280043,-28387.257242675114,-29708.00506398818,-30102.255268502842,-27808.015161728123,-30436.369764010826,-29710.08720764271,-28301.025132555536,-29764.77845142409,-29861.490696416244,-29123.79043213428,-29263.48707436909,-30187.405858558013,-28780.811511296713,-30182.37275946745,-30084.778499311862,-29057.844835450793,-30036.81289900752,-30243.298954046277,-28454.34124553537,-30184.86494652495,-30273.966732203462,-29655.347164986044,-30285.02155330438,-30143.91077209592,-28311.267097515876,-29407.15980448768,-30191.731845308743,-29565.52820398872,-30185.306829566347,-29827.05152237155,-29263.194742283547,-30405.80114643187,-30174.07414122473,-29931.535326211204,-30167.30299124794,-30489.984812964514,-30183.54082529265,-29612.79136029005,-29755.630974409276,-28565.82377715324,-30422.13298501276,-30262.691322033184,-28159.209480490623,-29927.050057391858,-30103.944504728745,-29892.676399392483,-29710.80275146437,-30137.319524469684,-28838.77829067316,-29468.65195582903,-30187.934263093113,-28727.777627707415,-29664.0049544547,-29406.967867786705,-28392.454170162364,-30651.281978164574,-29734.021185719215,-29411.899460999513,-29407.154767332293,-30150.187759597145,-29348.291068918537,-30248.054342442374,-30326.087228670032,-28752.420639136668,-28157.3190590718,-30434.212705219772,-29625.110953816027,-29685.70487718842,-30190.26888136808,-29719.45938614349,-30185.68943941911,-30184.35911435951,-28345.40817060432,-30652.291288591467,-29993.965722664572,-29464.52524124781,-29898.14964945442,-29772.464168261264,-28181.283021079667
